1.000000000000000056e-01 2.113489039836647515e-02 1.694782729805648387e+03
1.000000000000000056e-01 2.238721138568342331e-02 1.903127651199489947e+03
1.000000000000000056e-01 2.371373705661655382e-02 2.137733044900378445e+03
1.000000000000000056e-01 2.511886431509582213e-02 2.408007507558789712e+03
1.000000000000000056e-01 2.660725059798814060e-02 2.686220897293626422e+03
1.000000000000000056e-01 2.818382931264454966e-02 3.015864312148860790e+03
1.000000000000000056e-01 2.985382618917963374e-02 3.388098869058267610e+03
1.000000000000000056e-01 3.162277660168379134e-02 3.816538303374729367e+03
1.000000000000000056e-01 3.349654391578279350e-02 4.257640001652926003e+03
1.000000000000000056e-01 3.548133892335760681e-02 4.790180754936374797e+03
1.000000000000000056e-01 3.758374042884442962e-02 5.388530373085811334e+03
1.000000000000000056e-01 3.981071705534977578e-02 6.048963575868006046e+03
1.000000000000000056e-01 4.216965034285822395e-02 6.748320079581604659e+03
1.000000000000000056e-01 4.466835921509634821e-02 7.573534808562265425e+03
1.000000000000000056e-01 4.731512589614812747e-02 8.510596668646596299e+03
1.000000000000000056e-01 5.011872336272724798e-02 9.587201815034628453e+03
1.000000000000000056e-01 5.308844442309890166e-02 1.069601324568427844e+04
1.000000000000000056e-01 5.623413251903491145e-02 1.200166708823299814e+04
1.000000000000000056e-01 5.956621435290109651e-02 1.348842806859572011e+04
1.000000000000000056e-01 6.309573444801942765e-02 1.519505676607992245e+04
1.000000000000000056e-01 6.683439175686148315e-02 1.703162399262485633e+04
1.000000000000000056e-01 7.079457843841387155e-02 1.901884842746103095e+04
1.000000000000000056e-01 7.498942093324557912e-02 2.137776254448500185e+04
1.000000000000000056e-01 7.943282347242822117e-02 2.397637956620876867e+04
1.000000000000000056e-01 8.413951416451964649e-02 2.687033134360254917e+04
1.000000000000000056e-01 8.912509381337459236e-02 3.023410523884042777e+04
1.000000000000000056e-01 9.440608762859245551e-02 3.397108331011307746e+04
1.000000000000000056e-01 1.000000000000000056e-01 3.800107738748551492e+04
1.000000000000000056e-01 1.059253725177289746e-01 4.278587348868069239e+04
1.000000000000000056e-01 1.122018454301965257e-01 4.776046836808122316e+04
1.000000000000000056e-01 1.188502227437018971e-01 5.369857999584168283e+04
1.000000000000000056e-01 1.258925411794168669e-01 6.022929341863437003e+04
1.000000000000000056e-01 1.333521432163324028e-01 6.750286645967263030e+04
1.000000000000000056e-01 1.412537544622755326e-01 7.568508386861265171e+04
1.000000000000000056e-01 1.496235656094435928e-01 8.510644447138729447e+04
1.000000000000000056e-01 1.584893192461114264e-01 9.588258765272836899e+04
1.000000000000000056e-01 1.678804018122562469e-01 1.069907183317556046e+05
1.000000000000000056e-01 1.778279410038922925e-01 1.203928826838555397e+05
1.000000000000000056e-01 1.883649089489801975e-01 1.351562291889484914e+05
1.000000000000000056e-01 1.995262314968882789e-01 1.519665496824190195e+05
1.000000000000000056e-01 2.113489039836647654e-01 1.695780045438081725e+05
1.000000000000000056e-01 2.238721138568342262e-01 1.908246124470808136e+05
1.000000000000000056e-01 2.371373705661655173e-01 2.141630083544755762e+05
1.000000000000000056e-01 2.511886431509582351e-01 2.408550867947603983e+05
1.000000000000000056e-01 2.660725059798814129e-01 2.687772262499034987e+05
1.000000000000000056e-01 2.818382931264454827e-01 3.011851947042081738e+05
1.000000000000000056e-01 2.985382618917963304e-01 3.388120697954790667e+05
1.000000000000000056e-01 3.162277660168379412e-01 3.800587737741345773e+05
1.000000000000000056e-01 3.349654391578279489e-01 4.279599304517825949e+05
1.000000000000000056e-01 3.548133892335760264e-01 4.794022458460867056e+05
1.000000000000000056e-01 3.758374042884443100e-01 5.377253348812727490e+05
1.000000000000000056e-01 3.981071705534977578e-01 6.023659385666796006e+05
1.000000000000000056e-01 4.216965034285822256e-01 6.752070317464260152e+05
1.000000000000000056e-01 4.466835921509634821e-01 7.563351965644909069e+05
1.000000000000000056e-01 4.731512589614812470e-01 8.510486876317760907e+05
1.000000000000000056e-01 5.011872336272724660e-01 9.589073952120406320e+05
1.000000000000000056e-01 5.308844442309890166e-01 1.075080419045295799e+06
1.000000000000000056e-01 5.623413251903490728e-01 1.204380675198631361e+06
1.000000000000000056e-01 5.956621435290109234e-01 1.350129880126375938e+06
1.000000000000000056e-01 6.309573444801942488e-01 1.513137426601198502e+06
1.000000000000000056e-01 6.683439175686148870e-01 1.703959168897632509e+06
1.000000000000000056e-01 7.079457843841387987e-01 1.899920669073712779e+06
1.000000000000000056e-01 7.498942093324558744e-01 2.137707496517130174e+06
1.000000000000000056e-01 7.943282347242821562e-01 2.408731517749581486e+06
1.000000000000000056e-01 8.413951416451964649e-01 2.688439022820582148e+06
1.000000000000000056e-01 8.912509381337458958e-01 3.025697737012840807e+06
1.000000000000000056e-01 9.440608762859244996e-01 3.389921274720995687e+06
1.000000000000000056e-01 1.000000000000000000e+00 3.800971273038784508e+06
1.000000000000000056e-01 1.059253725177289773e+00 4.280497744608080946e+06
1.000000000000000056e-01 1.122018454301965340e+00 4.773119206401291303e+06
1.000000000000000056e-01 1.188502227437021386e+00 5.369582281134305522e+06
1.000000000000000056e-01 1.258925411794166171e+00 6.050599341026737355e+06
1.000000000000000056e-01 1.333521432163323972e+00 6.753672949665539898e+06
1.000000000000000056e-01 1.412537544622755492e+00 7.601255993722470477e+06
1.000000000000000056e-01 1.496235656094435873e+00 8.511433160420972854e+06
1.000000000000000056e-01 1.584893192461117373e+00 9.589649865561965853e+06
1.000000000000000056e-01 1.678804018122558972e+00 1.070432410798888281e+07
1.000000000000000056e-01 1.778279410038922759e+00 1.204798843435734697e+07
1.000000000000000056e-01 1.883649089489802142e+00 1.348711341415170953e+07
1.000000000000000056e-01 1.995262314968882844e+00 1.513267262806590088e+07
1.000000000000000056e-01 2.113489039836652150e+00 1.704289950800720230e+07
1.000000000000000056e-01 2.238721138568337654e+00 1.909603677550229058e+07
1.000000000000000056e-01 2.371373705661655062e+00 2.137299918060171977e+07
1.000000000000000056e-01 2.511886431509582351e+00 2.398400934813356027e+07
1.000000000000000056e-01 2.660725059798814129e+00 2.689034150484384224e+07
1.000000000000000056e-01 2.818382931264460822e+00 3.026714527074257657e+07
1.000000000000000056e-01 2.985382618917957309e+00 3.386972057844273746e+07
1.000000000000000056e-01 3.162277660168379523e+00 3.801259336743069440e+07
1.000000000000000056e-01 3.349654391578279267e+00 4.281283825852714479e+07
1.000000000000000056e-01 3.548133892335760375e+00 4.774860983011817932e+07
1.000000000000000056e-01 3.758374042884450983e+00 5.371161300287881494e+07
1.000000000000000056e-01 3.981071705534969141e+00 6.050843063445026428e+07
1.000000000000000056e-01 4.216965034285822256e+00 6.755096383259862661e+07
1.000000000000000056e-01 4.466835921509634488e+00 7.603725994517946243e+07
1.000000000000000056e-01 4.731512589614812470e+00 8.513515080280931294e+07
1.000000000000000056e-01 5.011872336272735318e+00 9.589988975494278967e+07
1.000000000000000056e-01 5.308844442309879064e+00 1.075481019156757146e+08
1.000000000000000056e-01 5.623413251903491172e+00 1.199556483277378380e+08
1.000000000000000056e-01 5.956621435290109901e+00 1.349426131513100564e+08
1.000000000000000056e-01 6.309573444801943154e+00 1.519917103890093267e+08
1.000000000000000056e-01 6.683439175686162415e+00 1.696934014323388338e+08
1.000000000000000056e-01 7.079457843841373332e+00 1.910203084240690172e+08
1.000000000000000056e-01 7.498942093324558300e+00 2.138891797144112289e+08
1.000000000000000056e-01 7.943282347242821118e+00 2.408913873771353960e+08
1.000000000000000056e-01 8.413951416451965315e+00 2.689558374742876887e+08
1.000000000000000056e-01 8.912509381337477166e+00 3.013552328610925674e+08
1.000000000000000056e-01 9.440608762859225678e+00 3.390220983868736625e+08
1.000000000000000056e-01 1.000000000000000000e+01 3.817338170256238580e+08
1.000000000000000056e-01 1.059253725177289773e+01 4.262815542883841991e+08
1.000000000000000056e-01 1.122018454301965207e+01 4.776469747139198184e+08
1.000000000000000056e-01 1.188502227437021297e+01 5.373616827048016787e+08
1.000000000000000056e-01 1.258925411794166216e+01 6.048833020107271671e+08
1.000000000000000056e-01 1.333521432163323972e+01 6.756342444142218828e+08
1.000000000000000056e-01 1.412537544622755448e+01 7.605987332062752247e+08
1.000000000000000056e-01 1.496235656094435917e+01 8.517357551234152317e+08
1.000000000000000056e-01 1.584893192461117373e+01 9.584783426612372398e+08
1.000000000000000056e-01 1.678804018122558972e+01 1.075639444949502707e+09
1.000000000000000056e-01 1.778279410038922848e+01 1.199947316604264259e+09
1.000000000000000056e-01 1.883649089489802009e+01 1.347005917650876045e+09
1.000000000000000056e-01 1.995262314968882933e+01 1.513414007660648108e+09
1.000000000000000056e-01 2.113489039836651884e+01 1.704818600158963919e+09
1.000000000000000056e-01 2.238721138568337921e+01 1.901905937472761393e+09
1.000000000000000056e-01 2.371373705661655151e+01 2.139832301292396784e+09
1.000000000000000056e-01 2.511886431509581996e+01 2.406594750079088688e+09
1.000000000000000056e-01 2.660725059798814129e+01 2.690012418985208511e+09
1.000000000000000056e-01 2.818382931264460822e+01 3.028498725072583199e+09
1.000000000000000056e-01 2.985382618917957132e+01 3.382640678459999561e+09
1.000000000000000056e-01 3.162277660168379256e+01 3.801552977838240623e+09
1.000000000000000056e-01 3.349654391578279444e+01 4.282523492216209888e+09
1.000000000000000056e-01 3.548133892335760464e+01 4.777946840785949707e+09
1.000000000000000056e-01 3.758374042884450716e+01 5.360417123024185181e+09
1.000000000000000056e-01 3.981071705534985483e+01 6.025069504394934654e+09
1.000000000000000056e-01 4.216965034285822611e+01 6.787500581006519318e+09
1.000000000000000056e-01 4.466835921509634488e+01 7.608042117938782692e+09
1.000000000000000056e-01 4.731512589614812470e+01 8.494562113456865311e+09
